|negative|,|[open] Storing Arhem - Internet van XS4ALL / Business DSL / ADSL van KPN http://t.co/iIqPN6RDSy|
|negative|,|[open] Storing Arhem  Internet van XS4ALL / Business DSL / ADSL van KPN http://t.co/ShYIbS9BPo #xs4allkpn|
|neutral|,|RT @MileySourceNL: Nog een paar uur tot ht concert in Lyon! Over 29 dagen zal het plein voor het ziggo dome er ok zo uitzien ^^ #Bangerz ht|
|neutral|,|RT @dft: 'Verkoop van KPN-dochter E-Plus stap dichterbij' http://t.co/tOtL9kQBjD|
|negative|,|RT @XS4ALL_Forum: [open] Storing Arhem - Internet van XS4ALL / Business DSL / ADSL van KPN http://t.co/iIqPN6RDSy|
|neutral|,|digi 'Verkoop KPN-dochter E-Plus stap dichterbij' De Europese Commissie neemt obstakels weg die de verkoop door KPN http://t.co/C2CAH40WNW|
|negative|,|@UPC Nog een vraag. Sinds ik de Horizon box gebruik, heb ik problemen met sommige kleuren (zie foto). Heb geen HDTV. http://t.co/3XyFXL6Zzo|
|neutral|,|'Verkoop KPN-dochter E-Plus stap dichterbij' http://t.co/wXbS7VudSd|
|neutral|,|Onderhoud KPN fiber provincies Utrecht, Noord-Holland, Noord-Brabant en Overijssel 28-05-2014 - http://t.co/iJpfNHoMOf|
|neutral|,|Onderhoud KPN fiber provincies Gelderland en Utrecht 28-05-2014 - http://t.co/YBUkM5BCif|
|neutral|,|@UPC Gaat met name om dingen waar zonlicht op schijnt, en de lucht.|
|neutral|,|@mvolder @pvdmeersch haha zal wel toevallig had ik gisteren een tweet gestuurd en KPN reageerde daarop: 1/2|
|negative|,|Nee hoor Ziggo 't is niet erg dat jullie zo intens hard lopen te kloten, neejoh, ik wilde toch al geen intenet|
|negative|,|Nee hoor Ziggo 't is niet erg dat jullie zo intens hard lopen te kloten, neejoh, ik wilde toch al geen internet|
|neutral|,|#Beurs 'Verkoop KPN-dochter E-Plus stap dichterbij' http://t.co/zmbTpjBoha|
|negative|,|@upc video on demand hapert dienst. Ik krijg alleen een vervormd beeld en geluid. Helaas wel betaald voor de film :-( http://t.co/xzWVaW5YQg|
|neutral|,|Davis Cup play-offs: Nederland speelt in Ziggo Dome tegen Kroati http://t.co/qpyz0zhL7u http://t.co/mUmye16gan|
|neutral|,|@Hi_Webcare als ik mijn abonnement nu verhoog, blijf dit nummer dan onderdeel van KPN Compleet. Maw wordt de snelheid dan wederom verdubbelt|
|negative|,|[open] Storing Arhem - Internet van XS4ALL / Business DSL / ADSL van KPN: gemeld door Ysbrand op 24-05-2014, 1... http://t.co/9Z6OMAFzGj|
|neutral|,|#ziggo MisterSenseo schreef: Okee, wil je als test de draaisplitter verwijderen uit de WCD en je modem... http://t.co/fu3M6kfGkx &lt;-Antw.|
|neutral|,|#ziggo Uhm.............is hij ook daadwerkelijk geheel gestart en heb je ook internet ? De waardes zij... http://t.co/g3dJ1PmhLv &lt;-Antw.|
|neutral|,|#ziggo MisterSenseo schreef: Uhm.............is hij ook daadwerkelijk geheel gestart en heb je ook int... http://t.co/d12cRTTUnY &lt;-Antw.|
|neutral|,|sim-only 1000 minuten + 100 SMS + 1000 MB (blackberry) vanaf  52.50  #Telfort http://t.co/hQ8vmGvMLi|
|positive|,|Mooie felicitatie van onze klant KPN, chup, chup, chup! Dank! @jarnostolk http://t.co/di8yO863y2|
|neutral|,|Is #telfort een dochteronderneming van #kpn? Wat is  het verschil cq link tussen beiden? Kan iemand @kpn of @Telfort hierop antwoord geven?|
|positive|,|RT @MindshareNL: Mooie felicitatie van onze klant KPN, chup, chup, chup! Dank! @jarnostolk http://t.co/di8yO863y2|
|positive|,|T-Mobile compenseert onterechte inflatiecorrectie http://t.co/6adeD37EPH #vacatures #nieuws|
|negative|,|@NS_online Niet echt, behalve klachten doorgeven aan #tmobile die tot nu toe op geen enkel signaal hierover reageert...|
|neutral|,|De @ismedagni kpn drag race wonosari?|
|positive|,|@guidokok volgens mij doen een aantal grote bedrijven zoals @Coolblue_NL, @tmobile en @37signals dit best aardig.|
|neutral|,|sim-only 500 minuten + 100 SMS + 500 MB + internet versneller (blackberry) vanaf  34.50  #Telfort http://t.co/kEu1j8HXkw|
|positive|,|Twee kaartjes gewonnen voor colors of one morgennacht in het ziggo dome. Wie wilt er mee? http://t.co/55s7dsJR2k|
|neutral|,|#Vacature Verkoopmedewerker KPN XL winkel in #Rijswijk - KPN XL winkel #Parttime #MBO Zie: http://t.co/XhUFqV9FsP|
|neutral|,|#Vacature Parttime verkoper bij KPN in Den Haag in #Denhaag - KPN winkel #Parttime #MBO Zie: http://t.co/TPL8Wp4WX9|
|negative|,|@UPC : in #Wageningen #Noordwest wordt sinds 14:25u een storing geconstateerd in analoge ontvangst van radio en tv. Graag actie !|
|neutral|,|Er is een nieuwe Klacht gemeld over KPN Vaste Telefonie op Klacht.nl, zie http://t.co/tGXrKh3DW4 Oplossen? Redactie@Klacht.nl.|
|neutral|,|4 Pharrell Williams kaarten over (sept.2014 Ziggo Dome Amsterdam) Euro 67,55 p/s|
|neutral|,|Bij Ziggo staat de klant voorop. Dus hebben ze jou nodig: de beste procesmanager Customer Services: http://t.co/7FWMALkOx0 #vacature|
|neutral|,|sim-only Superkoopje 300+100+1000 vanaf  18.50  #Telfort http://t.co/LbJU8AOlZB|
|neutral|,|sim-only 100 + Blackberry Large vanaf  15.50  #Tele2 http://t.co/kEu1j8HXkw|
|neutral|,|RT @VosLibert: Nieuwe case op onze website - Ziggo Experience in MediaMarkt en Saturn. http://t.co/Gkg4G1iAYg|
|neutral|,|@Petervanrensch Telfort is een dochterbedrijf van KPN en ook een aanbieder van mobiele telefonie, internet, i-tv en vaste telefonie &gt;|
|neutral|,|@Gemeente_Hoorn bedank voor het uitzoeken, ga dit bij de Kpn melden|
|negative|,|@JFvanderAa @Tele2 sinds gister abo bij tele2 en nu al buik meer dan vol van.|
|negative|,|@UPC Verstuurd. Net weer even kort geen internet gehad.|
|negative|,|Alleen ned1 beeld #ziggo http://t.co/0eE5x3f8NS Ik krijg de melding ' kan geen ci-services weergeven. Ontvang alleen ned1. Module zit e...|
|neutral|,|Entropia Digital koopt landelijk semafonienetwerk van KPN. Meer info op de website van Entropia: http://t.co/zUrXFva7Cg #semafonie #KPN|
|negative|,|@UPC wat is er aan de hand met #signaal #wageningen @ErikFonteijn|
|negative|,|RT @carryonthemove: Bah! storing #upc @1107 #020zo vervelend als je business van internet afhangt http://t.co/4Bc6XLeHlL|
|positive|,|Goed bezig, daar bij @UPC! Top klantenservice en maatwerk internettest bij mij thuis http://t.co/bN7lCfgqVI|
|neutral|,|sim-only 1000 minuten + 100 SMS + 1000 MB + internet versneller vanaf  48.50  #Telfort http://t.co/eiLlmD0zPT|
|negative|,|@Cindy11372 @VeronicaMag het was zo een irritant ding van de KPN, die je amper weg kan klikken. Uiteindelijk is het dan toch gelukt :-)|
|positive|,|@UPC jazeker! ik heb de eerste twee seizoenen helemaal gekeken! Kan niet wachten op het 3e seizoen! #BesteStukje|
|neutral|,|@UPC rond 4 uur|
|neutral|,|sim-only 700 + Data Medium vanaf  29.00  #Tele2 http://t.co/kEu1j8HXkw|
|positive|,|RT @MindshareNL: Mooie felicitatie van onze klant KPN, chup, chup, chup! Dank! @jarnostolk http://t.co/di8yO863y2|
|neutral|,|@Howslive Zeker. Op https://t.co/FHMMQ96MOx vind je de kosten. Groet, ^BM|
|neutral|,|RT @KPN: Ga jij dit pinksterweekend naar het @pinkpopfest? Ook @Hi is erbij, lees hier waarom: http://t.co/STj7FJjlL4 #PP14 http://t.co/Pc0|
|neutral|,|#korting #Gratis #Samsung Galaxy S4 Mini icm Tele2 Actiebundel 200  500MB databundel voor  20,00 per maand http://t.co/FWz2SVgh98|
|neutral|,|sim-only 300 minuten + 1500 MB + internet versneller vanaf  30.00  #Telfort http://t.co/hQ8vmGvMLi|
|neutral|,|sim-only 400 minuten + 1500 MB vanaf  29.00  #Telfort http://t.co/ogHnI3TTQf|
|negative|,|@vpiersma @UPC  ik zie op de site storing. http://t.co/Lpu1vvE12p|
|negative|,|Ook in het centrum RT @WageningenWest: @UPC : in #Wageningen wordt sinds 14:25u een storing geconstateerd in analoge ontvangst van radio&amp;tv|
|negative|,|Vanavond is kijken wat voor service @TMobile voor service bied word gek van me telefoon|
|positive|,|Het aandeel Koninklijke KPN is momenteel de grootste stijger op de #AEX met 3.96%. Lees meer op http://t.co/z9kfmqXsRR|
|positive|,|T-Mobile selfserviceforum helpt 400.000 klanten per maand #customerservice #selfservice http://t.co/kfp2VS9LOk|
|neutral|,|sim-only 100 + SMS Onbeperkt vanaf  8.00  #Tele2 http://t.co/eiLlmD0zPT|
|positive|,|@UPC True Blood. Mijn favo serie, moeilijk kiezen! Bill of Eric ;) &gt; "Invite me in" https://t.co/8Fuvs7pqWi #BesteStukje|
|neutral|,|Ben je gedreven, energiek n bereid om tot het uiterste te gaan?! #Inkoper, #Inkoop, #Purchase #Tele2 http://t.co/sRcpBH8PyV|
|neutral|,|HTC Rhyme + T-Mobile Flex Zakelijk Flex 75 (830) Beltegoed maar liefst 12 maanden houdbaar!  http://t.co/m9p4t1PC7u|
|negative|,|@MD_Webcare Gisteravond was het rommel. Wat is er mis met het netwerk van Ziggo? Graag in detail.|
|neutral|,|De pitches zijn begonnen! Het traineeteam van @KPN trapt af en laat hun game changer aan de vakjury zien. http://t.co/ePMyoCLaNx|
|negative|,|Zou T-Mobile een hekel aan Brabant hebben? Zo gauw ik met trein bij D. Bosch/zuidelijker ben, werkt zowel WiFi als mobiel internet niet meer|
|neutral|,|Samsung Galaxy Mini + T-Mobile Flex Zakelijk Flex 30 (240) Beltegoed maar liefst 12 maanden houdbaar!  http://t.co/oVs9RyD9TC|
|positive|,|@Amarinsje Wij willen helpen. Wij zijn echter T-Mobile USA. U zult willen bereiken @TMobile_NL voor hulp. ^LM|
|neutral|,|Heb je nog een nieuwe telefoon nodig? Dan hebben wij een knallende aanbieding voor je: IPhone 5C icm Telfort abonnement voor slechts 25 p/m|
|neutral|,|@Cow_Sexs ervan kpn ke medn|
|neutral|,|#KPN is de Intermediair Favoriete Werkgever in de telecom branche geworden. http://t.co/mlTDosEDYP|
|neutral|,|sim-only 400 minuten + 500 MB + internet versneller (blackberry) vanaf  27.00  #Telfort http://t.co/ogHnI3TTQf|
|neutral|,|#Vacature Assistent bedrijfsleider in de regio Rotterdam in #Rotterdam - KPN winkel #Parttime #MBO Zie: http://t.co/R4PyrU0CJj|
|neutral|,|#Vacature Callcentermedewerker KPN Enschede in #Enschede - KPN Contact #Parttime #HBO Zie: http://t.co/Jz3uuPTuuY|
|neutral|,|@pjdeboer of er wat 'mis' is, is niet duidelijk. I.z.m. Ziggo zijn we dit aan het onderzoeken en jij (1/2)|
|negative|,|Sorry klanten maar wederom valt onze telefoon/voicelijn weg. Het kan zijn dat we daardoor niet bereikbaar zijn. Wederom dank @KPN #not|
|negative|,|@vodafoneNL sjongejonge is het niet een bestelling of gearfit aanvraag die 80x verkeerd gaat, blijk ik nu niet bereikbaar voor kpn bellers.|
|negative|,|RT @SlijterijMichel: Sorry klanten maar wederom valt onze telefoon/voicelijn weg. Het kan zijn dat we daardoor niet bereikbaar zijn. Wedero|
|negative|,|Service is bij @KPN @KPNzakelijk niet verkrijgbaar! Naar mobiel bellen kunnen ze niet, s'avonds ook niet, dus zeggen ze maar 1/2|
|neutral|,|@UPC De scene waarin ze #parfum maken ;) https://t.co/QKvnjKh2f6 Perfume: The story of a murderer, Distillation Scene  #BesteStukje|
|negative|,|dat ze de klacht niet behandelen! en dat na 5 weken wachten! @KPN @KPNzakelijk 2/2|
|positive|,|RT @CustomerTalk: T-Mobile selfserviceforum helpt 400.000 klanten per maand #customerservice #selfservice http://t.co/kfp2VS9LOk|
|neutral|,|#nieuw #vacature: Solution Sales Manager Government &amp;amp; Education / Zoetermeer / KPN #VBB #sales http://t.co/PM6OvXoScP|
|negative|,|En maar wachten op oplossing om twee decoders te activeren. Quote van tele2 manager "wij doen er alles aan om te zorgen dat je een.|
|neutral|,|@UPC kan ik ook suggesties doen voor films via myprime of on demand? #dtv|
|negative|,|@KPN @TMobile_NL @vodafoneNL wat gaan we hier nu eens aan doen??? http://t.co/1ArS0aYunu|
|positive|,|Nog 4 dagen en dan weg bij vodafone=) naar kpn die wel volledige dekking geeft voor het geld.|
|negative|,|RT @zbebenhaezer: Service is bij @KPN @KPNzakelijk niet verkrijgbaar! Naar mobiel bellen kunnen ze niet, s'avonds ook niet, dus zeggen ze m|
|negative|,|RT @zbebenhaezer: dat ze de klacht niet behandelen! en dat na 5 weken wachten! @KPN @KPNzakelijk 2/2|
|negative|,|Beste @Telfort we zijn inmiddels 2 dagen(!!!) verder en ik heb nog steeds geen enkele reactie op mijn twitterbericht ontvangen.|
|neutral|,|sim-only 300 minuten + 1000 MB (blackberry) vanaf  27.00  #Telfort http://t.co/kEu1j8HXkw|
|neutral|,|sim-only 400 minuten + 500 MB (blackberry) vanaf  25.00  #Telfort http://t.co/eiLlmD0zPT|
|neutral|,|sim-only 400 minuten + 1000 MB vanaf  24.00  #Telfort http://t.co/ogHnI3TTQf|
|negative|,|Leuk die @amp_logistics. Kwamen gisteren niet opdagen voor levering Milou haar @TMobile iPhone. Komen ze vandaag als ik op WC zit. Te laat!|
|neutral|,|Wie interviewde wie? Nico Haasbroek @openrotterdam en Winnie Roseval in gesprek. 18u UPC kanaal 31,elk uur herhaling http://t.co/xxAZCpI72i|
|neutral|,|Achter het Netwerk: 'Voor elke klant een oplossing' http://t.co/QHxJSuSZrw via @kpn|
|negative|,|@UPC @ErikFonteijn ja me dochter wilt #jimjam kijken en beter nu dan volgende week vrijdagavond rond 9 uur|
|negative|,|@ZiggoWebcare Worden bij een downgrade van Plus &gt; Basis ook wifi instellingen van Ziggo/Ubee router aangepast? Wifi bereik en snelheid drama|
|negative|,|Wat 'n prutsers bij @Telfort! Mn vader heeft een maand geleden een nieuwe simkaart besteld en tot op heden niets ontvangen. #slecht #telfort|
|negative|,|@Tele2Webcare webcare en maar wachten tot 2 decoders zijn geactiveerd. Quote van tele2 manager " we doen er alles aan om ervoor te zorgen|
|neutral|,|@ssteenbakkers  Wij willen helpen. Wij zijn echter T-Mobile USA. U zult willen bereiken @TMobile_NL voor hulp. ^LM|
|neutral|,|#Tele2 krijgt een mooie 7.0 op #Preferenso.nl http://t.co/y09pNu0SKX|
|neutral|,|#Telfort krijgt een mooie 7.0 op #Preferenso.nl http://t.co/G0olf808FF|
|neutral|,|#Ziggo krijgt een alarmerende 2.0 op #Preferenso.nl http://t.co/vtYVEDCj4A|
|neutral|,|Mijn ma be like: owh upc?boeit me niet !owh verzekering?  Boeit me niet ! Owh school van roberto? Lekker open maken http://t.co/SgCTrhrZuQ|
|neutral|,|#ZIGGO heeft op vrijdag 6 juni 2014 11:58 met een koers van 34,00 het VG20 neerwaarts doorbroken http://t.co/oso9ePvrvu #beurs|
|neutral|,|#ZIGGO heeft op vrijdag 6 juni 2014 11:58 met een koers van 34,00 het VG20 neerwaarts doorbroken #beurs|
|positive|,|RT @Patrick_Bos: Ik wil graag even zeggen dat ik zelden tot nooit problemen heb met #ZIggo werkt als een zonnetje. #magookweleensgezegdword|
|neutral|,|RT @MidgetGolf010: Wie interviewde wie? Nico Haasbroek @openrotterdam en Winnie Roseval in gesprek. 18u UPC kanaal 31,elk uur herhaling htt|
|negative|,|@UPC Anne is mijn vriendin? Het was een grapje, oke, ja doei.|
|neutral|,|Oei. Dat gaan KPN en Vodafone niet leuk vinden. #newhires #traineeship|
|negative|,|@margabult Eindelijk een hoorzitting over berijkbaarheid in de grensstreek met #112 @KPN @vodafone @TMobile @Ben Dus @LodewijkA @APechtold|
|neutral|,|sim-only 0 minuten + 1000 SMS + 1500 MB vanaf  27.00  #Telfort http://t.co/hQ8vmGvMLi|
|neutral|,|#nieuwe #vacature:  Solution Sales Manager Government &amp;amp; Education / Zoetermeer / KPN #sales #VBB http://t.co/Ll79xUc29z|
|neutral|,|@UPC Dat was niet grappig bedoeld.|
|neutral|,|@bobvdhaar Maken jullie beide gebruik van een abonnement van KPN? Zo ja, dan ontvang ik graag de nummers, postcode en huisnummer in DM.|
|neutral|,|RT @fwvacatures: Bij Ziggo staat de klant voorop. Dus hebben ze jou nodig: de beste procesmanager Customer Services: http://t.co/7FWMALkOx0|
|neutral|,|@pjhalma Hoi PJ, dealers mogen afwijken van de prijzen net zo als T-Mobile ook regelmatig crazy aanbiedingen heeft. Wanneer je van de koop|
|neutral|,|@Telfort Kan ik straks tijdens t WK 's ochtends om 05.30 de hele wedstrijd van 12u snachts nog bekijken, met Interactieve TV?|
|positive|,|@vodafoneNL Zit in een bespreking maar nu opeens komen alle berichten binnen voor bereikbaarheid van KPN nummers, dank!|
|neutral|,|@yovihendiarto we kpn mak? Hahaha|
|neutral|,|@TheAlmightyTimo Geen ziggo warrior pakket zie ik?|
|neutral|,|@bugblauw Ik wil je aanraden je modem te herstarten, zie hier meer info: https://t.co/o2LuOANNUS Werkt dit? Laat het me weten! ^LP|
|neutral|,|@sboerrigter @Coolblue_NL @tmobile @37signals Zolang je er veel medewerkers op zet kan je dat ook behouden|
|negative|,|@Ymirko .@Hi is van @KPN toch? #breekmedebeknietopen |
|neutral|,|@tmobile_webcare Tnx. AMP is al langsgeweest. Kan ik nu langs T-Mobile shop voor de annulering? Ps. zeker n crazy deal van studentmobiel :-)|
|neutral|,|Vacature: parttime callcentermedewerker Telfort Glasvezel Breda (M/V): Voor Telfort Glasvezel in Breda zijn wi... http://t.co/0ORSoNQ5B1|
|neutral|,|Bekijk het resultaat van mijn Ookla Speedtest. Hoe snel is uw internet? http://t.co/9Yj26IIWCe @UPC perfect|
|negative|,|ziggo kan beter gwn opflikkr met hun "wifi"|
|neutral|,|@casscassievers kpn opfoll?|
|neutral|,|@Tele2Webcare word vandaag gebeld vr nieuwe afspraak. Helaas nog langer wachten op tv en internet. Wel vergoeding tegemoed van tele2 1/2|
|neutral|,|@KPNwebcare ik wil een nieuw abonnement afsluiten en vraag mij af waarom er een groot prijsverschil tussen kpn en telfort  zit.|
|negative|,|Alleen ned1 beeld: ---Citaat (oorspronkelijk  geplaatst door jojootje)---  Meer ellende met je Samsung... http://t.co/wWZhgzUVQl #Ziggo|
|neutral|,|tv-app met Galaxy Tab 3 10.1: Ik heb sinds gisteren een Tab 3. Prima tablet, maar de tv-app geeft een s... http://t.co/aYJgHGRKOb #Ziggo|
|neutral|,|sim-only 300 minuten + 500 MB vanaf  15.00  #Telfort http://t.co/hQ8vmGvMLi|
|neutral|,|T-Mobile selfserviceforum helpt 400.000 klanten per maand: Op het forum van Telecombedrijf T-Mobile worden maa... http://t.co/7CHzHNpK1Q|
|neutral|,|T-Mobile selfserviceforum helpt 400.000 klanten per maand: Op het forum van Telecombedrijf T-Mobile worden maa... http://t.co/QF7cWu892k|
|neutral|,|Sony Ericsson XperiaX10 mini + T-Mobile Flex Zakelijk Flex 30 (240) Beltegoed maar liefst 12 maanden houdbaar!  http://t.co/SoUN6RzTPj|
|neutral|,|10 keer het #BesteStukje uit een hele rits memorabele films en series http://t.co/PW7FFGoEoK via @upcoming|
|neutral|,|sim-only 1000 minuten + 1000 MB vanaf  46.00  #Telfort http://t.co/kEu1j8HXkw|
|neutral|,|@andrewarnaar @KPNwebcare Het is een onafhankelijk &amp;representatief onderzoek. KPN is gedaald in de totale ranking maar blijt op 1 in telecom|
|negative|,|Is er al iets te zeggen over een internetstoring in #elst? @Telfort|
|neutral|,|tv-app met Galaxy Tab 3 10.1 #ziggo http://t.co/CiIejVq2zs Ik heb sinds gisteren een Tab 3. Prima tablet, maar de tv-app geeft een sle...|
|neutral|,|@ticje75 @KPNwebcare Het is een onafhankelijk &amp; representatief onderzoek. KPN is gedaald in de totale ranking maar blijt op 1 in telecom|
|neutral|,|@ejvandermeulen Het is een onafhankelijk &amp; representatief onderzoek. KPN is gedaald in de totale ranking maar blijt op 1 in telecom|
|neutral|,|#vacature #marketing Helpdesk Representative bij UPC Business: FR-Leeuwarden, Vacature: Help... http://t.co/87xegziAv5 #banen #friesland|
|negative|,|RT @jacob_vries: Eindelijk,hoorzitting ivm bereikbaarheid in de grensstreek met #112 @KPN @vodafone @TMobile @Ben Dus @LodewijkA @APechtold|
|negative|,|Ik probeer mijn abbenoment te wijzigen maar wordt compleet genegeerd, dankje T-mobile! @TMobile  #tmobilenl|
|negative|,|@MD_Webcare ik hoop dat die issues met #Ziggo snel zijn opgelost heb weer wat geleerd vandaag, bedankt!|
|negative|,|Zeg, Ziggo, zouden jullie op willen houden met die verrekte overstapweken-commercials? Dank.|
|negative|,|Die #huhserieusmeenjedatnouhouusop reclame van #Ziggo begint me een beetje de keel uit te hangen. Tijd voor iets nieuws!|
|neutral|,|sim-only 500 + SMS Onbeperkt + Data XX-Large vanaf  35.50  #Tele2 http://t.co/kEu1j8HXkw|
|neutral|,|@ZiggoWebcare We willen graag wifi spot uit zetten, wonnen op de 12 etage, en maken er geen gebruik van. Helaas lukt het niet via ziggo.nl|
|neutral|,|Samsung Wave 533 S5330 + KPN Bel - SMS 200 (200 minuten of 200 sms)  http://t.co/uEip1SKTIS|
|neutral|,|Het aandeel Koninklijke KPN is momenteel de grootste stijger op de #AEX met 3.99%. Lees meer op http://t.co/z9kfmqXsRR|
|neutral|,|RT @FRMarketingjobs: #vacature #marketing Helpdesk Representative bij UPC Business: FR-Leeuwarden, Vacature: Help... http://t.co/87xegziAv5|
|neutral|,|RT @FRMarketingjobs: #vacature #marketing Helpdesk Representative bij UPC Business: FR-Leeuwarden, Vacature: Help... http://t.co/87xegziAv5|
|neutral|,|RT @FRMarketingjobs: #vacature #marketing Helpdesk Representative bij UPC Business: FR-Leeuwarden, Vacature: Help... http://t.co/87xegziAv5|
|neutral|,|RT @concerten: De VVK voor #Stromae in het Ziggo Dome (Extra Concert) start nu: http://t.co/YNvkVOUdle|
|negative|,|hahaha..een Tmobile adviseur met een grote mond...#fail #tmobile : Nicole (Verkoopadviseur): Wat is daar nou zo moeilijk aan.|
|neutral|,|#KPN heeft met een koers van 2,7590 een nieuw 50 daags hoogtepunt bereikt. http://t.co/gB3fmLovQz #beurs|
|neutral|,|#KPN heeft met een koers van 2,7590 een nieuw 50 daags hoogtepunt bereikt. #beurs|
|neutral|,|#KPN heeft op vrijdag 6 juni 2014 15:59 het 2e weerstandniveau opwaarts doorboken. http://t.co/lKNqrbbrMQ #beurs|
|neutral|,|#KPN heeft op vrijdag 6 juni 2014 15:59 het 2e weerstandniveau opwaarts doorboken. #beurs|
|neutral|,|Kijken of dit jaar het bereik op Pinkpop van t-mobile beter is als vorigjaar!!! #tmobile #bereik #pinkpop #pp14|
|neutral|,|@MLB @TMobile challenger|
|negative|,|@ThaGiggalo @ZiggoWebcare ben jij medeerker van ziggo dan. Willlen gewoon teveel betaalde terug|
|positive|,|Wat een positieve vibe tijdens de training @KPN en een fantastisch resultaat! #sales|
|neutral|,|Beyonce Live @ Ziggo Dome - Amsterdam - Holland - 18-03-20|
|neutral|,|@UPC geen effect, stroom er een tijdje afgehaald helpt ook niet|
|negative|,|@TMobile_NL Is er #storing in de omgeving van Zwolle? De hele dag al geen bereik! #fail #tmobile|
|neutral|,|@romysegijn  Zou je over 5 minuten nog eens in Mijn Ziggo kunnen kijken? ;) Groet, ^BM|
|neutral|,|sim-only 100 + SMS Onbeperkt + Data X-Large vanaf  20.50  #Tele2 http://t.co/ogHnI3TTQf|
|neutral|,|Over uurtje naar de ziggo dome |
|negative|,|Stap nooit over naar tele2 dramaties|
|neutral|,|@vpiersma @UPC  1700 uur kan #JIMJAM weer aan. http://t.co/r1WpcB1av1|
|neutral|,|Supersnel internet? Nu tot 200Mb download bij UPC Business. Kies de snelheid die bij u past! Kijk op: http://t.co/XewaBYGWMP|
|neutral|,|sim-only 400 minuten + 100 SMS + 1500 MB (blackberry) vanaf  35.50  #Telfort http://t.co/hQ8vmGvMLi|
|positive|,|@ErikFonteijn @UPC dankjewel @ErikFonteijn  misschien is het een idee om bij @UPC  te gaan werken bedankt voor de informatie #fijnedag|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao http://t.co/4H7a6k6nx4|
|neutral|,|sim-only 150 minuten + 1000 SMS + 500 MB vanaf  23.00  #Telfort http://t.co/eiLlmD0zPT|
|neutral|,|sim-only 1000 minuten + 1000 SMS + 500 MB + internet versneller (blackberry) vanaf  54.00  #Telfort http://t.co/LbJU8AOlZB|
|neutral|,|@markversteden Wij willen helpen. Wij zijn echter T-Mobile USA. U zult willen bereiken @TMobile_NL voor hulp. ^LM|
|neutral|,|@Studentmobiel Ik kom graag naar jullie :D eerst mijn net afgesloten abo bij T-Mobile annuleren. Heb jullie Mandy al aan de lijn gehad|
|negative|,|Hallo @Telfort waarom negeren jullie mij? Ik ben klant. Of is dat een vies woord? Ik heb een vraag. Al meer dan 2 dagen... Joehoe!|
|neutral|,|#economischnieuws Werknemers UPC en Ziggo krijgen nieuwe cao http://t.co/UneZEeTAEP|
|negative|,|@tmobile_webcare weer afgekeurd. Maar t-mobile zegt nu: "Er is sprake geweest van een technisch mankement. Je nummerbehoud wordt door|
|neutral|,|@juliespoint Hoi Julie,via welk netwerk zie je dit?vodafone e O2 bieden geen data-roaming aan,probeer eens via Tmobile of Orange? *NT|
|neutral|,|@ZiggoWebcare  is al gebeld met ziggo bedankt !|
|neutral|,|RT @TMobileHelp: @markversteden Wij willen helpen. Wij zijn echter T-Mobile USA. U zult willen bereiken @TMobile_NL voor hulp. ^LM|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao Het personeel van UPC, Ziggo en Kabelnoord krijgt een nieuwe cao, met d http://t.co/3XmXeTe8zU|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao Het personeel van UPC, Ziggo en Kabelnoord krijgt een nieuwe cao, met d http://t.co/WhycDJFpKS|
|neutral|,|#nieuw #vacature: Technisch Beheerder Security Platformen / Den Haag / KPN #WST #junior http://t.co/tLDLPuLd8N|
|negative|,|@ZiggoWebcare dit bedrijf is het meest onbeschofte bedrijf dat ik ooit mee gemaakt heb.Retweet als je tegen #ZIGGO bent|
|negative|,|@ZiggoWebcare Ziggo zou bij wet verboden moeten worden in Nederland te mogen opereren met zo'n waardeloze klantenservice|
|neutral|,|KPN Vandaag http://t.co/tOGtz2nncE "12 jaar geleden hebben we tijdens onze cursus 2 poppen gebroken verkeerd gereanimeerd?? :-(|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao: http://t.co/Eei9MiedYq|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao http://t.co/lmVUygCBVU #nederland #info #economieinfo|
|negative|,|@MD_Webcare ja ik had het gelezen, twijfel al Langer aan #ziggo en passive #ftp nu bevestigen jullie het! Vervelend werken zo|
|negative|,|@PJHalma dan zal je vast goed geholpen zijn ;)  Wij horen graag van je nadat het abonnement is geannuleerd (ook uit het t-mobile systeem)|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao - http://t.co/KrHnTD1IYN -  - #Economie #LaatsteNieuws|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao http://t.co/k9Y72NjmJD via @NUnl|
|neutral|,|sim-only 1000 minuten + 1000 MB + internet versneller vanaf  48.00  #Telfort http://t.co/hQ8vmGvMLi|
|neutral|,|sim-only 500 minuten + 1500 MB + internet versneller vanaf  38.00  #Telfort http://t.co/kEu1j8HXkw|
|negative|,|Ca 2 week later is het nog steeds stil @Telfort ...|
|neutral|,|RT @FlorenceSchmit: Gefeliciteerd KPN! Favoriete werkgever in de categorie telecom #IAE14 http://t.co/pPX0zuIyYW|
|positive|,|Eindelijk van upc af welkom kpn!!|
