|neutral|,|@PascalKoole: @favouriteshoes ok ik heb toch niets te doen at the moment :-)|
|neutral|,|@manouk_s: RT @chantaldeijk: Feuten het feestje; genietenn  @manouk_s http://t.co/q8tfpbMXY1|
|neutral|,|@fraank93: Yes, we did it! #tweedeplaats #Championsleaguewekomen|
|neutral|,|@IrriteEtme_: Scheidse misgunne fb bjk altijd maar gs altijd voorang snapdienie|
|positive|,|@DartVader_1: RT @ajax1nl: De weg naar Amsterdam is een ware zegetocht. Volle viaducten, mensen langs de weg. Mooie dingen! #Ajaxkampioen http://t.co/8q7|
|neutral|,|@Yasmine_Monton: RT @AmandineKILLS: Bon ik stel voor da Victoria's secret naar Antwerpen komt|
|neutral|,|@veeloverBBrave: Optocht terug kijken van kingsday|
|neutral|,|@FollowMeTessa: opstel nederlands maken|
|neutral|,|@TheSmithy2102: @saintnoddy na gehd x|
|neutral|,|@Ellieeloves: I'm in my pyjamas|
|neutral|,|@SannexDuifx: Oke ik ga weer bye x|
|neutral|,|@romyvogelzangX: skypen met @Ilona___xx #leeeukleuk|
|neutral|,|@FEATBlEBER: @hayrysbeanie 5X5 u start acc in bio :)?|
|neutral|,|@door1961: RT @0031_0686292797: @rodewijntjes @VVD Balen met Van Baalen ze moeten wat! Hij kan niks weet niks doet niks, nou ja slapen in het @Europar|
|neutral|,|@DraQZiiM: @jasonnacbreda https://t.co/76Xzb66FUI deze is ook leuk|
|neutral|,|@momooo_94: @HenriekeVerkade zekers, ik moet mn mama alleen nog terugbetalen :$ Ik had ja geen voldoende op mn TT :(|
|neutral|,|@LuukBerns: @DusDavid Yeaahhh! zin in|
|neutral|,|@Shashashadrinaa: RT @__JennsPK: "@LaneeshaSEE_: RT @Guvsenice_: Ik heb niemand nodig  http://t.co/dnaHRr7QEn"|
|neutral|,|@tylerpaasMSU: End of half. MSU 11 UConn 6|
|neutral|,|@VanMullemGeert: @DianavanderWal  nee maar moet vragen aan verkopers, vooral in Sluis.|
|neutral|,|@NLHank: @Jud_tweet naar de hunebedden?|
|neutral|,|@BCBasima_: Ik heb een nieuwe foto op Facebook geplaatst http://t.co/S751PPad2j|
|neutral|,|@TomFitchArt: @OGJ101 OII THIS IS HARDD!!|
|neutral|,|@Soesjaa: I neeed summer! Ben even z klaar met studeren en alles er om heen :')|
|neutral|,|@MarteFocke: @Adele_Sweetlove Stevie, Johnny en de andere benk vergeten hahahah tword echt leuk vrijdag! |
|positive|,|@lottevanandel: Hij is er altijd voor me, hij is degene waar ik het meest van hou.  http://t.co/QDLakvTJRa|
|neutral|,|@Bettine_x: Hahahahaha die Kirsten :')|
|positive|,|@IJzebrandRijzeb: @hgtbrouwer Prachtig Gert! Veel motorplezier!!|
|neutral|,|@ohjasarcasme: Een ei als ava is super! mijn gezicht ziet er ook uit als een ei!|
|neutral|,|@fiatmannetje: @erikwijnoogst  ikga je terug volgen, dt heb je verdiend haha wat was je tijd ???|
|neutral|,|@mac_monday: @gicklbyte Des is doch ooreidig!!! |
|neutral|,|@beBeyondBelief: Als @SamuelYPL me app ooit zou beantwoorden http://t.co/XF3eINS6uc|
|neutral|,|@Stpluswonen: RT @VilansNL: Hoe zien zorg en ondersteuning er na 1 januari uit? Bekijk de infographic van Vilans http://t.co/gNCFK387sj @BBnieuws http://|
|neutral|,|@elineloveyah: Ze zeggen dat dromen uit kunnen komen maar vergest niet dat nachtmerrie's ook dromen zijn|
|neutral|,|@AnOlaerts: Proficiat @HelloBlabloom met de mooie winkel! Veel succes en bedankt voor het advies! Cc @helemaalkim @annelies_vanv|
|neutral|,|@woutersphaedra: RT @LucaDesmet: Een massage zou wel deugd doen nu |
|negative|,|@Kashmala_: Heb een koppijn joh|
|neutral|,|@WimMulckhuijse: RT @Zielzicht: Recept voor #Succes; een vleugje humor, realisme en inzet met als belangrijkste ingredient; doorzettingsvermogen. |
|neutral|,|@xiloveyoutubers: ik ben echt 2 dagen met de fanvideo voor jiami bezig geweest ,omdat ik eerst niks van mn bewerkings programma snapte xd|
|neutral|,|@JuliaSchatjex: @Edytaaaxx wil masker kopen een van die dinge want daar zijn juist van allemaal plante en fruite en groente|
|neutral|,|@ItsMeRemco: RT @AwaydaysNL: Heracles - Feyenoord: Supporters uit thuisvakken wegsturen.|
|neutral|,|Heracles - Ajax: Bestuur juicht mee met ruim 1500 Ajacieden.|
|neutral|,|@fakhtar31: RT @dvega_34: 3 weeks of school left|
|neutral|,|@WimpieAlida: RT @mousmar: De grappigste verkoper in Utrecht tijdens koningsdag. http://t.co/Ide8nW6A9X|
|neutral|,|@ChloDalle: RT @chanikadenolf: da moet ik echt hebben http://t.co/DvdlR7D65V|
|neutral|,|@_damlaakyuzx: "@GalatasarayNL: Vraag: Er is een team die kampioen is, maar niet de Champions League in mag. Wie o wie?" @Fenerbahce|
|neutral|,|@rik_exel: Feyenoord http://t.co/xvauLjGp2Q|
|neutral|,|@SaskiavdGraaf93: "Beauty is experience." Heel mooi. http://t.co/3D6rcfSg3w|
|neutral|,|@antonj85: @MJohanzzon en stor jinx ;)|
|neutral|,|@BabettevStokkum: "We moeten jonge meiden leren dat ze ook president kunnen worden en dat niet alles draait om hun schoonheid" PRAISE DOUTZEN KROES|
|neutral|,|@Dvanleeuwen78: RT @AjaxFanzoneNL: Geen woorden maar schalen! #4oprij #020kampioen|
|neutral|,|@Dhvagra: RT @moppermeisje: De vraag is: hoe leer je dat weer af? http://t.co/lIDEMjAooE|
|neutral|,|@Friso_ws: En Duitse jodelmuziek|
|positive|,|@Rikkie251074: RT @EdwinLugt: Met de laagste spelersbegroting van de Eredivisie en de jongste selectie: een wereldprestatie van Foeke, de spelers en het b|
|neutral|,|@No_BeautyQueen: IEDEREEN ZEKER STEMMEN OP SEPPE VRIJDAG ! (Minstens 5 keer per persoon ;p ) sms seppe naar 6677 #tvvv|
|neutral|,|@Vianashcrr: RT @UtdLens: Ohhhh Robin Van Persie. http://t.co/wEApWZR1sR|
|neutral|,|@112REG: Er is een gebouwbrand gemeld aan de Burgermeester Kremerweg in #Bodegraven, hulpdiensten zijn onderweg.|
|neutral|,|@zeralight: @RTL_TVOH Maar dan is het toch geen blinde voorselectie? Ergens klopt er hier iets niet. #TVOH|
|neutral|,|@glennvanaggelen: Ik vind een @YouTube-video leuk: http://t.co/Yh0A0EtSUY Rijnmondband Schiedam streetparade Kampen 2014|
|neutral|,|@MelissakiE_3790: "@Mej_Afrikaans: Ek is nie jou tipe nie? Skies dat my IK nie met n komma begin nie, grootseun!"|
|neutral|,|@JoopvanderZwan: @remyjayton Ik hoop zo ontzettend dat ik het meen!|
|neutral|,|@appelFC: Vanaf dit moment worden de tweets verzorgd door 2 ajacieden dus het is niet de mening van @appelFC in het algemeen! #ajax #kampioenen|
|neutral|,|@Tarqoui: @Christie_vv Nou inderdaad. Ik vind die nieuwsberichten echt niet leuk.|
|neutral|,|@JaelStruijk: RT @RLigeon: Amsterdam waar is het feestje !!!!|
|neutral|,|@itszxynhug: @Real_Liam_Payne @NiallOfficial he is|
|neutral|,|@notorioussad: @prinsesmafkees meen je dit|
|neutral|,|@gracesykestw: @TheVampsCon wtf is that|
|neutral|,|@JelleJansen4: Kampioensfeest met 20000 man. Heel apart! #P2 #gekkenhuis|
|neutral|,|@drakesbieb: @avonsbump ik hhahahah|
|neutral|,|@Karell_: RT @DylanV__: We are Anderlecht!|
|neutral|,|@xkusjeverax: RT @BeleefdeZinnen: Soms is een knuffel alles wat je nodig hebt, als je, je even down voelt!|
|neutral|,|@Mariapetersfan: @__Liisa1991 wat heb je gegeten|
|neutral|,|@AFBLVmusical: Papendrecht heeft een heldin! Ze danste in haar eentje op het podium van De Willem. Dat heeft nog heel veel stof... http://t.co/7wCjpWcP9T|
|neutral|,|@jomyjulya: oh wat heeft @blof een heerlijk nieuw album, prachtige liedjes!|
|neutral|,|@JustHennie: Gered door het journaal.|
|neutral|,|@ROOSxLOVEYOUU: @MainStreetKusx: Iemand die een liedje wilt sturen want dan ben ik blijDIKKE RT|
|neutral|,|@alethaalethaa: ZE STAAAN IN PAK OP PODIUM|
|neutral|,|@TasscheV: RT @HeelHerkenbaar: je favoriete serie op tv kijken en niemand mag je storen #HeelHerkenbaar|
|neutral|,|@PrettyBlack_Tee: Were is zoren ?,|
|neutral|,|@marcobeers: @hen3rey @hvkrasvolendam gefeliciteerd opa en oma super ook voor jullie|
|neutral|,|@ikbensaske: @enzosabjeteske agossss, da's wel zielig maarja het is de natuur!|
|neutral|,|@Camillasteners2: @Real_Liam_Payne @NiallOfficial  he is|
|neutral|,|@xxevo: Sommige mensen betekenen zoveel voor me|
|neutral|,|@POOjASANDjANii: Hmm maybe moet ik optreden voor nicht trouwerij.|
|neutral|,|@Gaearjen: RT @EdwinLugt: Met de laagste spelersbegroting van de Eredivisie en de jongste selectie: een wereldprestatie van Foeke, de spelers en het b|
|neutral|,|@KonijnenPower: Ik heb slechte PC, en dan dynmap renderen gaat niet altijd. :P|
|neutral|,|@JARIG_15: RT @AjaxFanzoneNL: RETWEET als je een Ajacied bent! #4oprij #020kampioen|
|neutral|,|@JPMeloen7: #Genoten van de #Antwerp10Miles samen met @jorgenhoste #Antwerp #running http://t.co/y8joYfMMCR|
|neutral|,|@mderksen56: @CarlaBloem weet ik toch.|
|neutral|,|@marjoleinkg: RT @jwijmenga: Burg. Van Zanen neemt ook een kijkje bij @QdayHetZandLR. En iedereen wil met 'm op de foto #populair http://t.co/meLUw3Lisb|
|neutral|,|@PeterBreukers64: RT @gvanopdorp: De kennis van Halbe Zijstra over de (on)mogelijkheden van tanks laat zich als volgt helder tekenen..... http://t.co/bHllkgW|
|negative|,|@liefsjaraa_: Ga geen tijd meer steken in jou. Heb genoeg andere vrienden waarmee ik geen ruzie heb |
|neutral|,|@doingthe116: @FLoonstra Yep, dus Chester is ook gezien na gisteren.|
|neutral|,|@maxozzz: Ik snap t egt nii meer|
|neutral|,|@HJKinds: Saaie boel daar in Amsterdam.#ajaxpubliek|
|neutral|,|@fietsprofessor: .@Vrijefietser @fietsersbond @Mapije_nl Het gaat om JULLIE reactie. Onze staat online. Neem n standpunt in ipv neutraliteit te claimen|
|positive|,|@Ute_x_: Ronald dankje dat je er was, je bent een topper!!! #gajemee|
|neutral|,|@ExtrodinaHARRY: @Real_Liam_Payne @NiallOfficial Noo he is Algerien|
|neutral|,|@Mojodisco_nl: RT @Sylvia_van_Ark: Leuke sfeerimpressie RT @WijkraadOssWoud: #osswoud Koninklijke Kinderkleedjesmarkt Het Fort http://t.co/3ilKScrPvp|
|neutral|,|@HootFan_Tips: @LindaCLWeb In hootSuite bij instellingen &gt; voorkeuren &gt; berichtengeheugen legen, dan zou het niet meer zichtbaar moeten zijn|
|neutral|,|@89_Amy: @edreob @petjesax Die mag hij wel langs brengen! Ik ben thuis, de winkels zijn dicht en word helemaal gek :(|
|neutral|,|@LucienCoppoolse: @JosBeerens Don't worry. Alles op z'n tijd...|
|neutral|,|@mainqueens: SOS transporteer mij even naar het concert xoxooxox|
|neutral|,|@seablueliam: @Real_Liam_Payne @NiallOfficial he is|
|neutral|,|@Challaszonamo: RT @IbrahimZonamo: @Challaszonamo CHALLASSS GEFELICITEERD MET JE VERJAARDAG :) LOVEEEE|
|neutral|,|@xLiissaax: @ikheetsanne AHAHAHAHAHAHHAHHAHAHAH IK HEB 0 AHAHAHAAHAHA|
|neutral|,|@ChunkrFanBase: @KonijnenPower render distance wat lager zetten dat helpt|
|negative|,|@Gijs_deJong: @HeyImEva_x het zijn homos ze hadden moeten winnen door hun is mn toto verneukt|
|neutral|,|@vacaturesweb: #nu 60118 #banen #vacatures bij 4028 vacaturehouders online op Vacaturesweb! #handig http://t.co/Z7lThcCIPZ|
|neutral|,|@Fxckgwenn: @DopestMM_: @Fxckgwenn: @DopestMM_ Oh &amp; je kon niet groeten?nee je was druk joh - neejoh, zou je gewoon terug groeten|
|neutral|,|@xCleaa_: Ik kan een klein beetje spaans verstaan als je rustig met me praat|
|neutral|,|@WillemsLeonie: @GarmynAxelle hahahaha yes ik ook|
|neutral|,|@SandraDouma: RT @Boefjesfabriek: Wat vind je van deze schattige #wandlampjes ? http://t.co/aFS9bTKse6 http://t.co/I1ty2CniNP|
|neutral|,|@Real_Sra_Malik: #MixFmBrasil @radiomixfm Please toca ai Story Of My Life .!!!! |
|neutral|,|@kairrenhallx: @Real_Liam_Payne @NiallOfficial is he?|
|negative|,|@yooouuri: RT @Ajaxshowtimecom: De stream van AT5 is net zo brak als dat Ajax speelde vandaag|
|negative|,|@Joe10Wilcock: @Villafandan Vlaar is to inconsistent !|
|neutral|,|@rob_kwn: RT @AwaydaysNL: Heracles - Feyenoord: Supporters uit thuisvakken wegsturen.|
|neutral|,|@RobScheepers: @stolliebollie @MerijnAAA @raemonsluiter Hahahaha! Tuurlijk. En de broers vd Kerkhof kunnen de IQ test winnen.|
|neutral|,|@SanderG4: RT @AjaxFanzoneNL: RETWEET als je een Ajacied bent! #4oprij #020kampioen|
|neutral|,|@Marisssschka: RT @BEE_Ruud: #ZoektWerk PL RT &gt;&gt; #officemanager #managementassistent met juridische basiskennis @Marisssschka zoekt #baan http://t.co/pTkX|
|neutral|,|@ninjayara: RT @RZwaag: @Melisaturk_x: Als je ergens was en dan weer thuis bent en mensen zeggen hea Ik zag je!  ga groeten ik bijt niet ? http://t.c|
|neutral|,|@drachtsterboys: RT @DFTda1: Tot onze grote spijt moeten we jullie mededelen dat de clinic van aanstaande woensdag NIET doorgaat. #ontwikkeling #DFT|
|neutral|,|@Sheiilaax: RT @nilsbucks: "@Mainiacs4everr: @annejmvs: ben blij dat iedereen het leuk heeft daar, vind het alleen jammer dat ik er zelf niet bij kon |
|neutral|,|@DaanAchterberg: NOS of Ajax tv?|
|neutral|,|@mervewieanders: KAPOTLEKKER OVER PAAR MINUTWEN WORD FENER KAMPIOEN|
|neutral|,|@NigelSouda: @akaikke30 wie bro ? Want hoor dit nupas man|
|neutral|,|@floriswouter: De eerste van het jaar. Extraspeciaal #zeist (@ Venezia IJssalon) http://t.co/gHM9OkCw5K|
|neutral|,|@Trotsetagzanayt: @SanaeeeX oh sanae je hebt gesproken ..|
|neutral|,|@xmariammmmmx: @Reiniac_Daaniac wil je ze naar me sturen pls?|
|neutral|,|@SanaeeeX: Maar ey, mn frans is wel echt goed geworden want sprak met mn neven zonder erbij na te denken ofzo|
|neutral|,|@genevaronaisha: @KingLauski neger je had het over leaning met marley|
|neutral|,|@idkkeejlie: Thuis, nu telefoon opladen en over uurtje weer naar buiten ja|
|neutral|,|@tessaradix: Volgende week leuk weekje, ! op morgenochtend na|
|neutral|,|@Roelierule: @RobvanElewout bijna alle fans aanwezig, oh wacht...|
|neutral|,|@nasto98: @veerlegosselin @Helga_xXx_ nu moet ik ook nog van alles organiseren. Begrafnis is op 2 mei s morgens in Hamburg...|
|neutral|,|@ReinisPerfectx: Oke hier komen de rollen |
|neutral|,|@aubreypatuti: @chrisolirey haha. Dmed u alredeeh!|
|neutral|,|@javandongen: @floorter Weet je wie ook automatisch updates downloadde en daarna rebootte? ;-) #godwindows #vistler|
|neutral|,|@JARIG_15: RT @Ajaxshowtimecom: Klaassen drinkt even een Fanta'tje tussendoor. #huldiging|
|neutral|,|@x_maximeee: RT @Semiengoo: @x_maximeee hahah wij zijn dit weekend wel de echte diehards geweest we waren niet te stoppen |
|neutral|,|@ldiedingen: @marnixamsterdam Doe er wat aan! Een boezem zachte en een tepel harde aub.|
|neutral|,|@Kuijlen: @AT5  Wachten we daar dan op? Non-news!|
|neutral|,|@MoniqueAdriaan1: RT @Markec: Melomanen, opgelet! Straks bij @canvastv 'Classic Albums' over Paul Simon's 'Graceland' ! Aanradertje !|
|neutral|,|@AhlamTweets: RT @BeleefdeZinnen Soms is een knuffel alles wat je nodig hebt, als je, je even down voelt!|
|neutral|,|@MagalieSpeelman: RT @felineanne_: Standaard zelfvertrouwenboost dankzij zo van die zatte girls in de wc's  http://t.co/9AxwdC3ivk|
|neutral|,|@hbeijert: RT @112rvl: Wie herkend deze man elke een conducteur mishandeld heeft op #station #Tiel #passewaaij bel de Politie 0900-8844 http://t.co/F7|
|neutral|,|@aienweeda: @azin01 *krik krik krik* je laaa hahah|
|neutral|,|@Seneesjee_x: @sarahtjeuuh: "@Seneesjee_x: Ik wil Frans leren " heb morge test Frans, wilje voor me leren dan?ja |
|neutral|,|@LeonDekkers: @DeGelderlander @dgbetuwe Nieuw op de site van @D66Overbetuwe maar nog niet op die van de krant!|
|neutral|,|@FranckenTheo: KVW Zaventem kampioen en naar 2de klasse. Knap! http://t.co/XyqwNgjWqR|
|neutral|,|@flashingziall: @mentallyhoran ja idk maar ik vind het wel gaaf dat louis dat zegt|
|neutral|,|@hallinckveld: Verwaarloosd paard nieuwe mascotte ASPCA - Bit Magazine http://t.co/2MHTVwfm62|
|neutral|,|@JEsseXD20: RT @rickert_jongh: morgen zwemmen #killers #in #de #vroege #ochtend  @kevinxtoorians @JEsseXD20 @derkdejong @JoepBroeders @TIM_129 |
|neutral|,|@KCristillo: @Real_Liam_Payne @NiallOfficial hahahaha he is!|
|positive|,|@stephansmit18: RT @EmotieTweets: Er is niks dat mijn liefde voor jou kan wegnemen. #EmotieTweets|
|neutral|,|@JarichR: @FreijaMilis ik probeer het|
|positive|,|@LaurenSchaut: RT @Lunadeschutter: Respect vr alle deelnemers van de 10 miles |
|neutral|,|@kellyschurkens: @YupDatIsQuinn als er die een iemand is haha mss wel :p|
|neutral|,|@fifafutcoins050: Hallo allemaal verloting van Bale vanavond !!|
|neutral|,|@barendie: Nieuwe kast http://t.co/nRaqVUPKAq|
|neutral|,|@ikheetsanne: dus brb xoxo|
|neutral|,|@namenlijst: RT @naambetekenis: Betekenis naam Senna: http://t.co/uad6zh9KN2 #senna Kijk ook op: http://t.co/dcsXjVmaOR Retweet en volg @naambetekenis #|
|neutral|,|@_SpiritualSoul: @Dutchwanted nee italiaans haha ben niet racistisch ofzo ik praat gewoon in algemeen over de jeugd hier van nederlands tot allochtoons |
|positive|,|@xxxkarlaa: @Melissayanell: Ik heb een top koningsnacht/dag gehad met iedereen ! Volgend jaar weer! |
|neutral|,|@SwissMainiac: @MainStreetKusx: Iemand die een liedje wilt sturen want dan ben ik blij&lt;---|
|neutral|,|@_Kayleeeexo: @KyleRenzo_ @Nicksenice hij heeft gelyk hoor kyle ^^|
|neutral|,|@DouniaaB__: RT @ArnoudvDoorn: Mijn collega-sprekers bij #DubaiPeaceConvention http://t.co/yd3so9QaZS|
|neutral|,|@mingeroet: Hatelijk bij een programma opnemen dat het 5 min te vroeg is gestopt|
|neutral|,|@Fariid95: @Nonoboss_ vois je|
|neutral|,|@kuzzAmber: Before Dijk met mn schatjes - @xreneehofstede @xelinemulder12 http://t.co/LHmjgCjKey|
|neutral|,|@ZonRietlandenMM: Goede voorlichting in de #zonnestudio. Lees blog over #zonnebanken op www.zonnestudio- rietlanden.nl #Emmen!#Klazienaveen.|
|neutral|,|@__Mainiaccx: "@ZOEGONZALEZ_: ZE HEBBEN INEENS EEN PAK AAN WHAT OM EKDBSJDNEB" WATTTT VOOR WELK LIEDJE|
|neutral|,|@JesseMLG: @iMagobeGaming wat bedoel je nou kerel|
|neutral|,|@PayadorVirtual: @celausa @Cielo_Razzo posta? en donde|
|positive|,|@Johan_Bergsma: @thuisbezorgd snelle oplossing hopen dat nu t eten zo komt? http://t.co/Hd6AnHbe9n|
|neutral|,|@GunFUNarvfm: RT @jvanovertveldt: Kris Peeters, JL Dehaene en Don Elio (di R): the A Team vd N-VA-bashers. Even kolderieke fictie als het Amerikaanse ori|
|neutral|,|@Deianeiroo_: RT @_Nikitaxx: Wie gaat mij eens gezellig appen|
|neutral|,|@Celina_msx: Hallo wil iemand die liedjes naar me sturen svp zou het zeer op prijs stellen kus xxx|
|neutral|,|@MVijftigschild: RT @UniversiteitNL: Wat vonden gewone Nederlanders eigenlijk van de Jodenvervolging? Kijk naar het derde college van Bart van der Boom.|
|neutral|,|@_xirisjex_: Skip op app is ook zo leuk hea|
|neutral|,|@Hilaaal27: @Bushi_0492 @trotseturk61x @Rabiia68x okee hou het daarbij dan niet verder gaan|
|neutral|,|@achterba: @rereneetje nog een goede goedkope tip voor lekker diner?|
|neutral|,|@TVZ_Zeewolde: Tijdrijders opgelet; voor 15 mei staat de proloog https://t.co/iBIXulZaCm en 22 mei staat de tijdrit https://t.co/8M04EtAdvB op de kalender!|
|neutral|,|@DanaBoesjes: RT @ikwileenjongen: #ikwileenjongen die niet hetzelfde is als alle jongens|
|neutral|,|@ConnerViguurs: Jan Jood van Gangelen ook op de Ajaks-huldiging? @FOXSportsnl|
|neutral|,|@sbczwn: Samsung brengt groot aantal 3D lcd led tv's naar Nederland - 3DTV Magazine: 3DTV Magazi... http://t.co/bSwQ74Ml61 http://t.co/AHpL7kXwMA|
|neutral|,|@belieber_krl: RT @Van_Craen: Ik wow dat het terug gisteren was ! |
|neutral|,|@Batuhan68bjk: RT @GalatasarayNL: Vraag: Er is een team die kampioen is, maar niet de Champions League in mag. Wie o wie?|
|neutral|,|@charlie_lyxx: RT @BeautyOrNot_: RT voor Cijfer! |
|neutral|,|@DillyKaiser: RT @Zielzicht: Recept voor #Succes; een vleugje humor, realisme en inzet met als belangrijkste ingredient; doorzettingsvermogen. |
|neutral|,|@DavyVanBossuyt: Slechte start in de koers vandaag. Onmiddellijk bij de start breuken. Heb nog geprobeerd om terug tekomen maar na 1u30 opgegeven.|
|neutral|,|@idkmainiac: RT @mainiacsrule: Atelophobia [Part 45] { Waarom kunnen ze nou nooit eens gezellig thuis zijn wanneer ik thuiskom van (cont) http://t.co/hJ|
|negative|,|@elziax: @defrysk Bah! Als deze tweet niet boven mate smakeloos was,zou ik je bijna feliciteren voor meest misselijkmakende tweet ooit! @joukjebroier|
|positive|,|@HeyItsMoon: @lilysoapstyles HOLYY DAT ZOET ER ECHT LEKKER UIT !!! ZE'S GEK!!!|
|neutral|,|@anjatjueah: RT @JoyceSercu: 'WOLLA MEVROUWTJE WEL BELEEFD BLIJVEN HE!' @alissa_vb @anjatjueah|
|neutral|,|@RafVDS: Ik zag alleen nog de muren van de put - De Standaard http://t.co/2UVxGLGQeB via @destandaard|
|negative|,|@xCUNTDESTROYERx: @mindlessutopia mens ik volg je niet eens ik zo niet weten of je elke dag onzeker zit te janken, and I don't care that much about you daaaag|
|neutral|,|@VoedselbankLeus: RT @Fon_Tunnissen: Een ovenheerlijke feestmaaltijd (kampioenuhh!) achter de kiezen. Een beetje van mezelf, (oven en gas) en veel van... htt|
|neutral|,|@ThisisDo: RT @DeDinoShow: @JandinoAsporaat praat bij met nieuwe mama @ThisisDo ! Hoor het vanavond in #DeDinoShow! 21u20 op Ned 3, NTR! http://t.co/X|
|negative|,|@stewon77: RT @KevinJay89: Micro te dicht bij supporter? Pot verwijt ketel.. #sportinglive #andsta #JoosFilip|
|neutral|,|@VrijhofUTwente: RT @JoeyvanMaanen: Woensdag 30 april 20:00 - 22:00 Agora #Vrijhof  NEST: Oedipus de Koning #Theater Online voorverkoop is niet van toepassi|
|neutral|,|@Jezze9: @1908RDAM Ik bedoel dat Awaydays de reden van die weigeringen erbij mag vermelden. Als je dat doet voorkomt dat stemmingmakerij.|
|neutral|,|@SaniiZahrii: Er gaat geen dag voorbij sat ik niet aan je denk|
|neutral|,|@Reiniac_Daaniac: @Celina_msx @NoJovana @xjovanaa sommige doen dat gewoon maar oke|
|neutral|,|@filmvanalledag: @zeppoos @La_bella_Anna knuppels in hoenderhokken ondersteun ik ieder geval.|
|neutral|,|@Feyenoord73: RT @TimHartog: Tussen de 10 en 15 duizend mensen bij de huldiging van Ajax. Knap. Dan krijgen ze net het stadion van PEC Zwolle vol.|
|neutral|,|@Nietmezelf: @JeftaDijkstra @ChunkrFanBase @DannyBjoom geldwolven hebben we al op twitter -_-|
|negative|,|@eline379: @KPNwebcare Als er een kabel kapot zou zijn moet dat toch allang opgelost zijn? Kabels zijn toch niet zo moeilijk? #klazienaveen|
|neutral|,|@NaomiDessers: Iedereen is hier stront zat #afscheidsfeesjebroer|
|neutral|,|@d0minicana_: @mixed_dreadsboy: @d0minicana_: Ik ga ook voor 12 kinderen. - Wow. Hele voetbal elftal haha - |
|neutral|,|@JustLaughToLove: @x_SariKirmizi zoiezo kom ik in GS forma !!!|
|neutral|,|@TeoWams: Mooie vertaling #TomLanoye #InFlandersFields over #WO1 in #NRC klaproos als slagveldbloem http://t.co/jUirPvsTAu|
|neutral|,|@widtvoet: @DeSupermatthijs @Verbraak @TofikDibi Sociaal Ongewenste Aanspraken. Bouw je op als je een tijdje in de politiek rondbanjert.|
|neutral|,|@ThomasDeTrein_: Haha een dode eend |
|neutral|,|@michellepluim3: RT @_xchayenne: Terug van werk, nu douche en eten, daarna met @michellepluim3 |
|neutral|,|@MahNiggaxLook: @RonanRonants wat iss er ?|
|positive|,|@ffixy: Ik vind een @YouTube-video leuk: http://t.co/qMM2Sfu1Un Kendrick - Sing That Shit (20syl Juicy Remix)|
|neutral|,|@feedNL: AD Binnenland  Tienduizenden fans bij huldiging Ajax http://t.co/sMwSoVaW56 #nieuws #nederland|
|neutral|,|@girl_nadin: @GezichtsxBedrog: Zie jij ook alles bewegen? http://t.co/bdrrQOlOg8 /OMG je ziet het bewegen|
|neutral|,|@IAm_Someonexo: @CallMeNoOne__ WAAROM BEORDEELDE JE DAAR NIET EERDER OVER? BEAM|
|neutral|,|@lenifillekes: RT @LPFeindhoven: Wij betalen dat wel weer!|
|neutral|,|@JolienDeBock: 1u28 dus content! #dvvantwerp10miles|
|neutral|,|@enzosabjeteske: nee bente niet op twitter, maar je kamer op ruimen.|
|neutral|,|@C23RB01: RT @Markla94: @Plakplaat63 @douwemees Al hebben ze tien sterren, zo mooi als Feyenoord worden ze nooit!|
|neutral|,|@rali86333459: Hmmm vind hij als een hond ofxo gekkie's http://t.co/vJNIEKaYKc|
|neutral|,|@JosDebeste: @jspuijbroek Weet ik maar dat is niet erg. Het vervelende is dat ik nu niets meer met m'n muntje kan verdomme|
|neutral|,|@Top_10Twan: Beal jumper is wet|
|neutral|,|@MerlotVine: @MaralungaC @_Els2_ EN plantjes. Bijenplanten en kruiden, Frambozen en doornloze bramen. Bakken vol - zo voelt het, maar zoveel is het niet.|
|negative|,|@_Djoleen_: RT @logevy: valse hoop geven, dat kun jij goed|
|negative|,|@IrriteEtme_: RT @CrazyBaba_: Waarom hebben Galatasaray meisjes altijd zo veel verstand van voetbal?  Ze doen alsof ze alles weten maar NEe|
|neutral|,|@DiogoBento10: https://t.co/mDIXvm42T7 Live de Scorpioss de Bo2 GoGo ;)|
|positive|,|@lievekoole: @jolinaybanez1 aaah super leuk! veel plezier!|
|neutral|,|@jorien74: @mariska_xxlove waar van af??|
|neutral|,|@MrWork_ITdev: #Baan: Visual UX Designer gezocht bij Oc in Venlo: http://t.co/FdGZSX1dGR #IT #programmeur #ICT|
|neutral|,|@anouksvh: RT @godfrieddevries: Spiderman II , Godfather II, Die Hard II, waarom niet Koningsdag part II?|
|neutral|,|@LonesProud: RT @BRITTISTERUG: @LonesProud Jij ook bedankt! |
|neutral|,|@johan_visserrr: @TimoArmy omg een klein paardjeee|
|neutral|,|@bartlelie: Morgen naar turkije,|
|neutral|,|@iqra117: @gunz0001 @pinksago wtf is dicken|
|neutral|,|@Shhaaavvvv_: Jullie wilt dood graag met me praten.|
|neutral|,|@woordenvgeloof: Ik heb 18 foto's op Facebook geplaatst in het album "Spirituele beurs april 2014" http://t.co/HMnD5Qptxh|
|neutral|,|@Seneesjee_x: @Mimisha3215: @Seneesjee_x ja dat wel, maar rot om te leren klopt dat wel|
